,gene,Gene_Name,log2fc,t_stat,p_val,p_adj,abs_log2fc
2629,ENSG00000109323,MANBA,-0.79114412814476,-11.271337798613285,0.0003530176414796853,0.01005381142252441,0.79114412814476
2662,ENSG00000109794,FAM149A,-0.8680209182249826,-6.658927558982426,0.002641828943592965,0.020313337576642283,0.8680209182249826
2690,ENSG00000110080,ST3GAL4,-0.7551343229081898,-5.171075570691378,0.006647049308263311,0.03203466516413425,0.7551343229081898
2695,ENSG00000110108,TMEM109,-0.7756689456349685,-7.227459458673236,0.0019441012778632452,0.01788090148849063,0.7756689456349685
2710,ENSG00000110400,NECTIN1,-0.9628639366895317,-5.926293826563097,0.004062285134261477,0.024945232300320128,0.9628639366895317
2723,ENSG00000110628,SLC22A18,-1.150886010033631,-4.636969999055059,0.009756116852787171,0.039129938944692334,1.150886010033631
2737,ENSG00000110801,PSMD9,0.8559120799005645,7.761805924928531,0.0014849354441889575,0.016355242227496212,0.8559120799005645
2743,ENSG00000110852,CLEC2B,1.1226839923861198,7.579469969946644,0.0016248238447764383,0.016786310420396914,1.1226839923861198
2745,ENSG00000110876,SELPLG,-1.1284828857769953,-7.42863453234731,0.0017530320581717713,0.017241160654596598,1.1284828857769953
2747,ENSG00000110881,ASIC1,-0.8657578643170023,-5.748143612857746,0.004540748203190625,0.026345018680197212,0.8657578643170023
2757,ENSG00000110975,SYT10,-0.8394976358188374,-3.699979104656259,0.020835810508828462,0.06179948593291426,0.8394976358188374
2785,ENSG00000111331,OAS3,1.41515041328872,9.249911049176399,0.0007594472646886867,0.013138831175106346,1.41515041328872
2809,ENSG00000111640,GAPDH,-0.9370172796104482,-9.869221464691757,0.0005913763996435017,0.011957992355837352,0.9370172796104482
2810,ENSG00000111641,NOP2,1.0005412495919037,11.866011612733123,0.00028883121803029496,0.009431857574602982,1.0005412495919037
2822,ENSG00000111674,ENO2,-1.421196277074992,-8.030703995110153,0.0013047445527032304,0.015910282014878124,1.421196277074992
2826,ENSG00000111684,LPCAT3,-0.8641566331023863,-9.925564759406713,0.0005784935427391227,0.011913132764010754,0.8641566331023863
2850,ENSG00000111859,NEDD9,-0.7697958150595194,-3.5699844026558876,0.023376070024604623,0.0664561071197572,0.7697958150595194
2852,ENSG00000111863,ADTRP,1.1492111906631726,3.8653779859205466,0.018064361169072216,0.05642366879656888,1.1492111906631726
2858,ENSG00000111886,GABRR2,2.3096668649898007,6.186867324664545,0.0034687678154695476,0.02321108859583142,2.3096668649898007
2880,ENSG00000112149,CD83,-1.2146076506276897,-15.390027070809175,0.000104008187728918,0.00780411997363724,1.2146076506276897
2901,ENSG00000112306,RPS12,-0.9186287021652966,-6.875756929992437,0.0023441229040738944,0.019315735943636256,0.9186287021652966
2907,ENSG00000112343,TRIM38,0.7572854613627339,11.914672039641463,0.0002842484028304082,0.009386154918607847,0.7572854613627339
2915,ENSG00000112414,ADGRG6,-1.0028460345658439,-5.867326258056318,0.0042134884982317124,0.02539668862520519,1.0028460345658439
2931,ENSG00000112655,PTK7,-1.0974089814089354,-9.067935981443505,0.0008197891756549859,0.013432709609182667,1.0974089814089354
2934,ENSG00000112667,DNPH1,-1.202022713617677,-6.230959327044349,0.003379163524778555,0.02294662040851504,1.202022713617677
2941,ENSG00000112715,VEGFA,-1.0724354103423628,-4.362567252061334,0.012037902398692834,0.043952494378606204,1.0724354103423628
2942,ENSG00000112739,PRP4K,0.7787344101148163,21.03773079500856,3.017463810414828e-05,0.00705293239573721,0.7787344101148163
2956,ENSG00000112972,HMGCS1,-1.3611532655860648,-9.983186872841081,0.0005656767310365879,0.011803022649734212,1.3611532655860648
2959,ENSG00000112984,KIF20A,-0.9641716546613236,-10.43893746918867,0.0004757876241852276,0.011029039027620443,0.9641716546613236
2960,ENSG00000112992,NNT,-1.0427683911262677,-44.10501336721707,1.5802015790312687e-06,0.0027624149831076525,1.0427683911262677
2966,ENSG00000113108,APBB3,-0.9505619235764206,-5.201532278805858,0.006509299514177739,0.031764049803199815,0.9505619235764206
2990,ENSG00000113448,PDE4D,-1.5825285957724435,-6.359937024809631,0.003132910665195941,0.022112139492772187,1.5825285957724435
3009,ENSG00000113643,RARS1,0.8881574328964892,7.295583793820701,0.001876644106051541,0.017601445702545213,0.8881574328964892
3022,ENSG00000113749,HRH2,-1.0834886535898811,-13.10925135906405,0.00019551370492025048,0.008607757692187317,1.0834886535898811
3023,ENSG00000113758,DBN1,-1.3987017487576061,-8.735866861859394,0.0009460411555487116,0.014368248526071282,1.3987017487576061
3039,ENSG00000114054,PCCB,-0.783570026066456,-3.4809240599060347,0.025330710180423658,0.06994355285708877,0.783570026066456
3042,ENSG00000114107,CEP70,-0.967198206546198,-4.227135546072009,0.013400751366946084,0.04701351070578721,0.967198206546198
3050,ENSG00000114251,WNT5A,-0.7631692453665992,-3.8256041544487194,0.018688315948064367,0.05768457309968747,0.7631692453665992
3051,ENSG00000114268,PFKFB4,-3.3474560611333293,-10.073202218677736,0.0005463523588501171,0.011582670007622482,3.3474560611333293
3069,ENSG00000114480,GBE1,-1.2779480776824015,-5.430453223090608,0.005578196766502779,0.02937702170896226,1.2779480776824015
3070,ENSG00000114487,MORC1,0.8481478588717615,5.61051929565998,0.004958328084512959,0.02767196738294365,0.8481478588717615
3074,ENSG00000114529,C3orf52,0.8035405209369609,4.599923626220633,0.010031470460273584,0.039814333087605694,0.8035405209369609
3081,ENSG00000114646,CSPG5,-1.3106979191271586,-71.75621493327176,2.260221822412463e-07,0.0010062507553380284,1.3106979191271586
3087,ENSG00000114737,CISH,-1.126645379405129,-14.835698485324194,0.00012019264282569943,0.008029794842408434,1.126645379405129
3095,ENSG00000114779,ABHD14B,-1.5891657274005784,-21.055251091544495,3.007507599344776e-05,0.00705293239573721,1.5891657274005784
3100,ENSG00000114841,DNAH1,0.7805322723569981,10.511937133706118,0.0004630870544109225,0.01093044815543377,0.7805322723569981
3136,ENSG00000115194,SLC30A3,-0.8879479626750173,-7.0224755445696605,0.0021659470290002363,0.018784667869692958,0.8879479626750173
3168,ENSG00000115392,FANCL,-1.009170646933497,-9.827498183459435,0.0006011465362464048,0.011965593350382985,1.009170646933497
3169,ENSG00000115414,FN1,-1.098528501854515,-4.848063187509742,0.008351128100111996,0.03616446271052916,1.098528501854515
3173,ENSG00000115423,DNAH6,-0.9381384368895276,-4.458785789710699,0.011170748420334706,0.04237737841818671,0.9381384368895276
3174,ENSG00000115425,PECR,-0.9432973768610831,-4.633418372356833,0.009782114024779152,0.039187137047075694,0.9432973768610831
3205,ENSG00000115756,HPCAL1,-0.7649998038357064,-8.263506856411393,0.0011701464756203634,0.01530702872515727,0.7649998038357064
3228,ENSG00000115946,PNO1,0.8249334064008549,28.71093820757097,8.759059961817616e-06,0.005005091170866738,0.8249334064008549
3239,ENSG00000116014,KISS1R,-1.1151796955937683,-4.571254479231512,0.010251049728785716,0.040325520227448224,1.1151796955937683
3253,ENSG00000116157,GPX7,-0.8766676146625798,-7.25313142781193,0.0019183346613132538,0.01780491851042378,0.8766676146625798
3273,ENSG00000116396,KCNC4,-1.2187894425217227,-4.124894697071235,0.014554274394891242,0.049565687626313096,1.2187894425217227
3299,ENSG00000116678,LEPR,0.941523490341573,8.733684911637956,0.0009469475498028055,0.014368248526071282,0.941523490341573
3300,ENSG00000116679,IVNS1ABP,-1.0803512625494975,-5.919930089747896,0.004078278767190319,0.024971094872984222,1.0803512625494975
3313,ENSG00000116748,AMPD1,-1.4283036736040953,-4.91630155254062,0.00795043681979694,0.03514929962436542,1.4283036736040953
3317,ENSG00000116761,CTH,-1.3365302716223462,-9.07068098546297,0.0008188356621471875,0.013432709609182667,1.3365302716223462
3325,ENSG00000116852,KIF21B,-1.0900804964250534,-7.422370521019769,0.0017586218535988307,0.01726534074019591,1.0900804964250534
3341,ENSG00000117009,KMO,1.6512274111257301,4.0754919265528855,0.01515440949988007,0.0508747325237019,1.6512274111257301
3344,ENSG00000117016,RIMS3,-0.9796767839369168,-4.7038916205822,0.00928158884427418,0.03810022555658816,0.9796767839369168
3352,ENSG00000117133,RPF1,0.8392230467529913,5.027129873265047,0.00734833131789267,0.03370207846863703,0.8392230467529913
3358,ENSG00000117174,ZNHIT6,0.9313469324147176,12.86463470449922,0.00021050698464246948,0.00874864308415382,0.9313469324147176
3361,ENSG00000117228,GBP1,1.4230330543470302,3.7967853149547106,0.019156588133852223,0.05856541582165634,1.4230330543470302
3369,ENSG00000117318,ID3,-1.0428879174496408,-4.186213924335015,0.013848714387628622,0.04807991405281203,1.0428879174496408
3371,ENSG00000117360,PRPF3,0.8290796890361025,16.567304407364666,7.77442611712223e-05,0.007197263989938304,0.8290796890361025
3375,ENSG00000117395,EBNA1BP2,0.8174908561383926,5.712300106334318,0.004645213859389632,0.026615819951097353,0.8174908561383926
3382,ENSG00000117448,AKR1A1,-0.9191827786870401,-6.324123052934235,0.003199010130270888,0.022311216344594244,0.9191827786870401
3387,ENSG00000117480,FAAH,-1.0695149405691342,-23.815374604834197,1.8434610225265863e-05,0.00600318602953524,1.0695149405691342
3407,ENSG00000117632,STMN1,-0.8186794592879074,-8.176239828396236,0.001218490605452837,0.015513975716328019,0.8186794592879074
3452,ENSG00000118454,ANKRD13C,0.812878908228783,6.20143798222356,0.0034388375875358127,0.023145181960823057,0.812878908228783
3456,ENSG00000118503,TNFAIP3,-0.8110929789104836,-3.47416042364488,0.025486945712342262,0.07021527370751718,0.8110929789104836
3457,ENSG00000118507,AKAP7,1.3967187159317849,5.270098157479431,0.006211729870978568,0.03115428620232435,1.3967187159317849
3460,ENSG00000118515,SGK1,-0.8132879947408971,-5.512976478460646,0.005282999238295164,0.028604757906853292,0.8132879947408971
3478,ENSG00000118804,STBD1,1.1592359751548944,3.7852806132550514,0.019347442680980056,0.058888991404263,1.1592359751548944
3498,ENSG00000119139,TJP2,-0.8662026506200153,-10.454782678071997,0.00047299443842805126,0.011006017093452275,0.8662026506200153
3510,ENSG00000119328,ABITRAM,0.8691285926117115,21.507484072601503,2.7641364091644e-05,0.006965623751094288,0.8691285926117115
3511,ENSG00000119333,DYNC2I2,-0.9508975328459043,-13.197285608399854,0.00019044495438369746,0.008607757692187317,0.9508975328459043
3528,ENSG00000119508,NR4A3,1.2356947883177347,3.5896113814663444,0.02296978151557285,0.06571271921261614,1.2356947883177347
3559,ENSG00000119711,ALDH6A1,-0.8236674278412731,-12.91253636164223,0.0002074611360457812,0.00874864308415382,0.8236674278412731
3561,ENSG00000119718,EIF2B2,0.9434300616454594,8.388144400435328,0.001105145335004375,0.015020203822090862,0.9434300616454594
3565,ENSG00000119729,RHOQ,-0.7562667562109142,-9.587180894296234,0.0006614945425053447,0.012318930721280659,0.7562667562109142
3578,ENSG00000119878,CRIPT,0.7815152807983899,5.394492134577014,0.005713130085137228,0.02975603424749704,0.7815152807983899
3585,ENSG00000119927,GPAM,0.9825305368844703,14.888648421838672,0.00011851698262360339,0.007994509191519429,0.9825305368844703
3603,ENSG00000120162,MOB3B,1.5098370390923508,18.756701283163235,4.7570780832048095e-05,0.007104621103265854,1.5098370390923508
3653,ENSG00000120820,GLT8D2,1.6909354360906446,5.255554989001804,0.006273434280260519,0.031229216640760154,1.6909354360906446
3654,ENSG00000120832,MTERF2,-0.8013852456346916,-4.266102815450113,0.012990340875790313,0.046157482549312435,0.8013852456346916
3666,ENSG00000120915,EPHX2,-0.8727330291363484,-4.603188861475036,0.010006825306018362,0.03977713059142299,0.8727330291363484
3693,ENSG00000121413,ZSCAN18,0.8593398145472957,4.661807441744794,0.009576636893811816,0.03871808163321899,0.8593398145472957
3702,ENSG00000121621,KIF18A,-0.7629365017166304,-6.290203994253641,0.0032632006149421857,0.022477190515270692,0.7629365017166304
3708,ENSG00000121716,PILRB,0.7536594615498435,8.08866472521485,0.0012695155748588592,0.01583904242735426,0.7536594615498435
3710,ENSG00000121742,GJB6,0.9723708143097884,5.806297949948096,0.004377312794435634,0.025811651073943634,0.9723708143097884
3711,ENSG00000121743,GJA3,0.881536324834365,4.77126873243739,0.00883185541878164,0.03712881994751261,0.881536324834365
3716,ENSG00000121807,CCR2,1.1268263411412383,7.040241823118594,0.0021455228592658334,0.01869528788540537,1.1268263411412383
3723,ENSG00000121898,CPXM2,-1.3242436319510318,-5.244528911547588,0.006320715690508068,0.03132903431146182,1.3242436319510318
3791,ENSG00000122884,P4HA1,-1.5578023136177679,-6.6640739728443545,0.002634240539033557,0.02030174070359618,1.5578023136177679
3798,ENSG00000122971,ACADS,-1.5195445452552203,-6.196823416902977,0.003448282101773187,0.0231663581077341,1.5195445452552203
3805,ENSG00000123094,RASSF8,0.7610246794570291,4.451631698345103,0.011232563789135694,0.04244007512158339,0.7610246794570291
3806,ENSG00000123095,BHLHE41,1.2637096399533878,7.487475885518858,0.0017015808115897653,0.01699247339849817,1.2637096399533878
3807,ENSG00000123096,SSPN,0.7791065994503624,3.3743951549844953,0.027929863006796268,0.07439793584339269,0.7791065994503624
3811,ENSG00000123130,ACOT9,0.7948518615646112,14.146497428997966,0.00014495218633709533,0.008528552426071565,0.7948518615646112
3830,ENSG00000123353,ORMDL2,0.7586031794119439,9.271370514521065,0.000752699932244145,0.013124099601896606,0.7586031794119439
3834,ENSG00000123411,IKZF4,-0.9968766205213195,-20.431673334909767,3.388687589323617e-05,0.007104621103265854,0.9968766205213195
3846,ENSG00000123570,RAB9B,1.1510519427975154,6.425575881022843,0.0030160702028774163,0.02161404311394834,1.1510519427975154
3858,ENSG00000123700,KCNJ2,0.8079977892544795,4.445716197543013,0.011283990098074695,0.04252510489556592,0.8079977892544795
3874,ENSG00000124067,SLC12A4,-0.8416069733414515,-5.810685761445728,0.0043652764217308295,0.025752045887207135,0.8416069733414515
3880,ENSG00000124126,PREX1,-0.7507436128730511,-4.457004185874481,0.011186103878495232,0.04239215153982878,0.7507436128730511
3881,ENSG00000124134,KCNS1,-2.0974787807695474,-6.090874214756936,0.003674162514458024,0.02382141482674824,2.0974787807695474
3899,ENSG00000124216,SNAI1,-1.123167404787534,-7.2087911549168675,0.0019631070816875174,0.01792006455341446,1.123167404787534
3906,ENSG00000124256,ZBP1,2.3214316726349984,9.871506918932623,0.0005908469422626798,0.011957992355837352,2.3214316726349984
3919,ENSG00000124406,ATP8A1,-1.2555425472141972,-5.657602998397681,0.004810368056211619,0.027165984820959294,1.2555425472141972
3940,ENSG00000124608,AARS2,-0.8222598009109302,-6.41002479304209,0.003043260437358337,0.021757482938872308,0.8222598009109302
3957,ENSG00000124785,NRN1,-1.5821522816127338,-7.6553455031255835,0.001564714166662925,0.01659914409050836,1.5821522816127338
3967,ENSG00000124882,EREG,-1.6901082235204223,-3.84269208424752,0.018417132691346486,0.05715130674387167,1.6901082235204223
3973,ENSG00000125124,BBS2,-1.3895323466217855,-7.523646516983313,0.0016708776701720336,0.016910908670355464,1.3895323466217855
3977,ENSG00000125245,GPR18,1.3461395750628389,7.060299316146212,0.002122749441360826,0.018615523006444645,1.3461395750628389
3978,ENSG00000125246,CLYBL,-0.9464687611113827,-4.035960228600028,0.01565618922290957,0.05179689454079272,0.9464687611113827
4001,ENSG00000125457,MIF4GD,-0.8428292884963233,-12.55866241715737,0.00023133426313320216,0.008981687262811186,0.8428292884963233
4004,ENSG00000125462,MIR9-1HG,2.01826315682854,5.234396856327315,0.006364547623308376,0.03141745342922391,2.01826315682854
4011,ENSG00000125534,PPDPF,-0.9702308164242373,-7.965562380662835,0.0013457938759131862,0.016020706044993428,0.9702308164242373
4013,ENSG00000125618,PAX8,-0.8904845843361363,-4.575217047523951,0.010220355376122368,0.040254516780740296,0.8904845843361363
4019,ENSG00000125650,PSPN,1.0299246278136707,4.579907292985698,0.010184168299980614,0.040159359850765006,1.0299246278136707
4032,ENSG00000125735,TNFSF14,2.401061646963255,9.665227541299851,0.0006411035528905782,0.012225954850106677,2.401061646963255
4036,ENSG00000125744,RTN2,1.4034512889895894,5.846275939912267,0.004269132507536024,0.025534497882064994,1.4034512889895894
4041,ENSG00000125775,SDCBP2,1.3770003004849565,8.615577244872844,0.0009976573279461426,0.014627256060216186,1.3770003004849565
4059,ENSG00000125864,BFSP1,1.379835189993201,5.312046617105212,0.006037856807434999,0.030566077516004875,1.379835189993201
4061,ENSG00000125869,LAMP5,-1.6594127772987077,-7.217898544223111,0.001953806525845552,0.01788090148849063,1.6594127772987077
4082,ENSG00000126001,CEP250,-1.0697419694351173,-17.031503673598795,6.969848597523691e-05,0.007197263989938304,1.0697419694351173
4084,ENSG00000126005,MMP24OS,-1.124560575441271,-14.984141410717243,0.00011556794116300139,0.007994509191519429,1.124560575441271
4115,ENSG00000126522,ASL,-1.2691246265392893,-5.578961403607804,0.00506062471297385,0.027973640535921458,1.2691246265392893
4119,ENSG00000126602,TRAP1,-0.751956781550987,-4.538013432685236,0.010512988952336723,0.04093112121904046,0.751956781550987
4158,ENSG00000127152,BCL11B,-0.8891237924663695,-8.743188675607271,0.0009430074802574742,0.014361240486110404,0.8891237924663695
4166,ENSG00000127337,YEATS4,-0.9436677768871217,-5.485167824792362,0.005380290519007235,0.028905535065108862,0.9436677768871217
4194,ENSG00000127663,KDM4B,-0.8475945705689889,-10.755870629529209,0.00042359209901523105,0.01053537444031178,0.8475945705689889
4196,ENSG00000127720,METTL25,0.8655107595899044,6.141589531051316,0.003563840547007834,0.023447612978244645,0.8655107595899044
4221,ENSG00000128039,SRD5A3,-1.250241952463696,-17.967888637665702,5.6395935634223206e-05,0.007197263989938304,1.250241952463696
4231,ENSG00000128218,VPREB3,3.296032327404541,6.298303962086227,0.003247728844019635,0.022428472823539942,3.296032327404541
4245,ENSG00000128340,RAC2,-0.8803891078401399,-8.53149074395103,0.0010358212470605104,0.014740402897183525,0.8803891078401399
4257,ENSG00000128564,VGF,1.2448076472192442,4.48087305796544,0.01098248432990916,0.041849375380960556,1.2448076472192442
4265,ENSG00000128602,SMO,-1.8529088058373666,-4.762856580152068,0.008886535592542792,0.0372813417636075,1.8529088058373666
4279,ENSG00000128791,TWSG1,-0.8108636757920715,-3.8654400606713772,0.018063407062718636,0.05642366879656888,0.8108636757920715
4281,ENSG00000128833,MYO5C,-1.279400728302756,-6.385324839349415,0.0030870698132864144,0.021943003952237014,1.279400728302756
4287,ENSG00000128917,DLL4,-0.7782287035667236,-4.797415301729469,0.00866449095862291,0.0368544398864228,0.7782287035667236
4292,ENSG00000128965,CHAC1,-1.379660416386419,-4.13376140228739,0.014449615726994332,0.04939571734060309,1.379660416386419
4302,ENSG00000129116,PALLD,-0.954075191635328,-10.07437750485115,0.0005461055181402917,0.011582670007622482,0.954075191635328
4321,ENSG00000129460,NGDN,0.852800206965271,4.747101827228625,0.00899005502377539,0.03749827183825398,0.852800206965271
4330,ENSG00000129521,EGLN3,-1.820426759246752,-9.99850482443764,0.0005623290666589921,0.011779895573957472,1.820426759246752
4345,ENSG00000129757,CDKN1C,-1.2269535875934319,-3.6389716272497727,0.02198463724793015,0.06405394175577196,1.2269535875934319
4353,ENSG00000130005,GAMT,-1.5075013513178328,-18.84306761948412,4.6712612986203195e-05,0.007104621103265854,1.5075013513178328
4368,ENSG00000130193,THEM6,-1.1470391782780178,-18.795837843328822,4.717948945856336e-05,0.007104621103265854,1.1470391782780178
4375,ENSG00000130270,ATP8B3,-2.38074538677831,-3.9851561542298923,0.01633072752382157,0.05303839507849054,2.38074538677831
4378,ENSG00000130304,SLC27A1,-1.1027658848769517,-4.022069796886645,0.01583723245950527,0.052110536257801675,1.1027658848769517
4400,ENSG00000130511,SSBP4,-1.0373561605180395,-9.66635595226777,0.0006408145019977008,0.012225954850106677,1.0373561605180395
4421,ENSG00000130707,ASS1,-1.4065972614351234,-13.886165012943898,0.00015593877246913897,0.008607757692187317,1.4065972614351234
4439,ENSG00000130770,ATP5IF1,0.7652010819188169,10.998013127950495,0.00038844442231402907,0.010225989989022051,0.7652010819188169
4453,ENSG00000130829,DUSP9,-1.630226188390952,-4.431974708223745,0.0114045559291791,0.042834434474160875,1.630226188390952
4454,ENSG00000130830,MPP1,-0.7584140705337884,-4.99487231205174,0.007517667058255789,0.03411687435612107,0.7584140705337884
4461,ENSG00000130956,HABP4,0.9496213229960475,4.5309171713443055,0.010569954205178523,0.04105039498818387,0.9496213229960475
4472,ENSG00000131069,ACSS2,-1.158532020626319,-4.0722487099772,0.015194839904900295,0.050926544986160185,1.158532020626319
4474,ENSG00000131095,GFAP,2.150939771101168,11.145458145064365,0.0003688112784298445,0.010073299457482624,2.150939771101168
4497,ENSG00000131370,SH3BP5,0.9013706546732768,6.896228343196395,0.002318205083361721,0.019207163209292274,0.9013706546732768
4498,ENSG00000131373,HACL1,-0.9241679793970781,-4.132487404129602,0.014464597513684917,0.04942163325473925,0.9241679793970781
4513,ENSG00000131477,RAMP2,-1.1283134714407852,-4.976018458124669,0.007618842909860435,0.03439143381379497,1.1283134714407852
4521,ENSG00000131584,ACAP3,-0.7707893639385408,-4.648260905550888,0.009674024970532226,0.03891755346579169,0.7707893639385408
4528,ENSG00000131697,NPHP4,-0.8265528809139441,-13.640791703565815,0.00016725952128467193,0.008607757692187317,0.8265528809139441
4536,ENSG00000131778,CHD1L,-1.4257520226467875,-11.325428476147815,0.000346489875237263,0.010007147737824325,1.4257520226467875
4584,ENSG00000132330,SCLY,0.7731394033880259,8.33929390347151,0.0011300754795112008,0.015093275039284738,0.7731394033880259
4587,ENSG00000132357,CARD6,0.8563355468974242,21.796417709030834,2.6214460729932697e-05,0.006896136708538918,0.8563355468974242
4605,ENSG00000132470,ITGB4,-1.0229169989102642,-5.469844189048593,0.005434838779593346,0.029049063834163693,1.0229169989102642
4641,ENSG00000132749,TESMIN,-1.34113360754513,-7.765926274388996,0.0014819500889940243,0.016355242227496212,1.34113360754513
4654,ENSG00000132846,ZBED3,-1.0009748314037321,-6.896657240879001,0.0023176658667892567,0.019207163209292274,1.0009748314037321
4671,ENSG00000133056,PIK3C2B,-0.8962730710797318,-27.225176155389136,1.082361528369352e-05,0.005005091170866738,0.8962730710797318
4690,ENSG00000133243,BTBD2,-0.7950544228965751,-7.863817747115385,0.0014131575749009647,0.016200972163413978,0.7950544228965751
4705,ENSG00000133454,MYO18B,-1.6146854325252327,-12.01924386739913,0.00027470208589918787,0.009322223911669019,1.6146854325252327
4755,ENSG00000134072,CAMK1,-1.3929168790076543,-4.349501907781842,0.012161837621828557,0.04421162310210729,1.3929168790076543
4764,ENSG00000134183,GNAT2,1.8366179068740554,5.636357097846752,0.004876453768971004,0.027423122753000732,1.8366179068740554
4769,ENSG00000134242,PTPN22,-1.061241735164906,-9.705828954741976,0.0006308042226713847,0.012192505351662828,1.061241735164906
4781,ENSG00000134291,TMEM106C,-0.8942828742906818,-4.923027016170236,0.00791222548517961,0.03507324380353763,0.8942828742906818
4788,ENSG00000134323,MYCN,-1.082748876364529,-7.3521822928286875,0.0018227864015685166,0.01746422896653451,1.082748876364529
4795,ENSG00000134375,TIMM17A,0.897257579774324,10.160938202691712,0.00052830013705073,0.011398992940952422,0.897257579774324
4812,ENSG00000134574,DDB2,-0.8253102266604655,-9.176205171435214,0.0007832008580048699,0.013241051467738029,0.8253102266604655
4834,ENSG00000134824,FADS2,-1.1205589769378346,-15.057125730680427,0.00011337548183704902,0.007994509191519429,1.1205589769378346
4853,ENSG00000134986,NREP,-0.8412498542279605,-7.221595442671139,0.0019500467418069448,0.01788090148849063,0.8412498542279605
4861,ENSG00000135049,AGTPBP1,-1.0900819944795785,-7.537440663515808,0.0016593491544085691,0.016885443975446564,1.0900819944795785
4865,ENSG00000135074,ADAM19,1.0565455520723959,14.626007627592603,0.00012712571073468382,0.008058408841637308,1.0565455520723959
4880,ENSG00000135245,HILPDA,-1.1828423061989557,-4.16028714101196,0.014141888957354047,0.04870004757751702,1.1828423061989557
4894,ENSG00000135333,EPHA7,1.2904218970375518,27.43382539330346,1.0499498343687103e-05,0.005005091170866738,1.2904218970375518
4936,ENSG00000135637,CCDC142,1.0427568608654436,6.888754913309966,0.002327625668738174,0.019261318730896565,1.0427568608654436
4944,ENSG00000135722,FBXL8,-1.1737477735817587,-6.932692849919406,0.0022729085256880505,0.019096037615791078,1.1737477735817587
4960,ENSG00000135829,DHX9,0.8719494614218131,8.438017256229303,0.001080392224119649,0.014927590650386463,0.8719494614218131
4989,ENSG00000135976,ANKRD36,-1.0997258292961447,-16.62727578893524,7.66418996944458e-05,0.007197263989938304,1.0997258292961447
4992,ENSG00000136010,ALDH1L2,-1.6542226675767848,-8.446321090586764,0.0010763377697503547,0.014927590650386463,1.6542226675767848
5015,ENSG00000136149,RPL13AP25,-0.8756159969603252,-108.38957784530807,4.344649515509454e-08,0.0005802713892914427,0.8756159969603252
5035,ENSG00000136261,BZW2,-0.7575087334916579,-5.536890079890722,0.005201052189634744,0.028364741953761388,0.7575087334916579
5037,ENSG00000136271,DDX56,1.0104804842240764,8.740017284992929,0.0009443200124662942,0.014364849756833515,1.0104804842240764
5065,ENSG00000136603,SKIL,1.1469718499775956,14.729042059175189,0.00012365849689299261,0.008057526245057877,1.1469718499775956
5068,ENSG00000136634,IL10,1.1711543039627754,4.026751001322561,0.015775939244885778,0.051986548686350165,1.1711543039627754
5095,ENSG00000136830,NIBAN2,-1.1981657296438308,-7.069432678075491,0.0021124782128539394,0.018615523006444645,1.1981657296438308
5124,ENSG00000136960,ENPP2,-0.7591768855671709,-6.256791394002214,0.0033279881722247367,0.0227295010093642,0.7591768855671709
5132,ENSG00000137070,IL11RA,1.3810463814098854,3.901947502478091,0.01751259903992334,0.055439268257221175,1.3810463814098854
5139,ENSG00000137103,TMEM8B,-1.2180489837152648,-4.431228950320853,0.011411143601850037,0.04284371392173845,1.2180489837152648
5143,ENSG00000137135,ARHGEF39,-0.9448173493940459,-12.078536913369826,0.0002694663015384627,0.009299982689608877,0.9448173493940459
5150,ENSG00000137171,KLC4,-1.0128537403544353,-5.099107031406366,0.006986948588003181,0.03291629112570387,1.0128537403544353
5154,ENSG00000137198,GMPR,1.6589788110552968,9.938299422704482,0.0005756302003976503,0.011901109839800337,1.6589788110552968
5176,ENSG00000137404,NRM,-0.7915496697455391,-8.966455187508737,0.0008560267843603101,0.013643309942620885,0.7915496697455391
5186,ENSG00000137494,ANKRD42,0.8877157908635903,9.146834905638764,0.0007929224835010592,0.01331820101189608,0.8877157908635903
5206,ENSG00000137700,SLC37A4,-1.0089060041260947,-13.145931036329454,0.0001933816284231731,0.008607757692187317,1.0089060041260947
5211,ENSG00000137747,TMPRSS13,1.8221634520659278,7.507830515306597,0.001684218013641089,0.016922906885353257,1.8221634520659278
5244,ENSG00000137955,RABGGTB,0.7771233731887868,6.186850288248826,0.0034688029976998737,0.02321108859583142,0.7771233731887868
5252,ENSG00000138028,CGREF1,-1.0880331991853998,-15.67422508568842,9.676385025061682e-05,0.007602223434983754,1.0880331991853998
5260,ENSG00000138061,CYP1B1,1.5734365915308124,7.230775802960669,0.0019407487770249398,0.01788090148849063,1.5734365915308124
5272,ENSG00000138111,MFSD13A,-0.9239489325877145,-5.350054000207943,0.005885429025762224,0.030217597697852733,0.9239489325877145
5291,ENSG00000138346,DNA2,-0.8283497408292195,-8.402146655331045,0.0010981253898790402,0.015016762671973728,0.8283497408292195
5303,ENSG00000138411,HECW2,0.9400424579625994,5.966143845037926,0.0039638636734912955,0.02465112057723355,0.9400424579625994
5332,ENSG00000138642,HERC6,1.213416171009516,4.46192025554784,0.01114379469639615,0.04233148726229636,1.213416171009516
5335,ENSG00000138658,ZGRF1,-0.8583901081892358,-5.822448132236302,0.004333210284204628,0.025692174917652754,0.8583901081892358
5347,ENSG00000138722,MMRN1,1.4326899621547904,16.24276995587161,8.406507804959385e-05,0.007197263989938304,1.4326899621547904
